medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
301195011	pharyngitis sicca	H1215	195780008	301195011	H121500	Rheumatic disease	1
98755014	laryngitis sicca	H1604	59454008	98755014	H160400	Rheumatic disease	1
475431013	chronic obstructive pulmonary disease	H3	13645005	475431013	H3...00	Chronic pulmonary disease	1
555471000006114	chronic obstructive airways disease	H3-1	13645005	475423015	H3...11	Chronic pulmonary disease	1
396107011	bronchitis unspecified	H30	32398004	54101019	H30..00	Chronic pulmonary disease	1
350041018	chest infection - unspecified bronchitis	H30-1	32398004	54101019	H30..11	Chronic pulmonary disease	1
183191000006115	recurrent wheezy bronchitis	H30-2	195949008	301450011	H30..12	Chronic pulmonary disease	1
301437010	tracheobronchitis nos	H300	13617004	23240014	H300.00	Chronic pulmonary disease	1
142425010	laryngotracheobronchitis	H301	85915003	142425010	H301.00	Chronic pulmonary disease	1
2163183015	wheezy bronchitis	H302	405944004	2163183015	H302.00	Chronic pulmonary disease	1
301441014	bronchitis nos	H30z	32398004	54101019	H30z.00	Chronic pulmonary disease	1
105519017	chronic bronchitis	H31	63480004	105519017	H31..00	Chronic pulmonary disease	1
508561017	simple chronic bronchitis	H310	61937009	102938011	H310.00	Chronic pulmonary disease	1
508562012	chronic catarrhal bronchitis	H3100	89549007	508562012	H310000	Chronic pulmonary disease	1
78013015	smokers' cough	H3101	46802002	78013015	H310100	Chronic pulmonary disease	1
301444018	simple chronic bronchitis nos	H310z	61937009	102938011	H310z00	Chronic pulmonary disease	1
123588010	mucopurulent chronic bronchitis	H311	74417001	123588010	H311.00	Chronic pulmonary disease	1
506053014	purulent chronic bronchitis	H3110	84409004	506053014	H311000	Chronic pulmonary disease	1
139979010	fetid chronic bronchitis	H3111	84409004	506053014	H311100	Chronic pulmonary disease	1
301448015	mucopurulent chronic bronchitis nos	H311z	74417001	123588010	H311z00	Chronic pulmonary disease	1
285104011	obstructive chronic bronchitis	H312	185086009	285100019	H312.00	Chronic pulmonary disease	1
301450011	chronic asthmatic bronchitis	H3120	195949008	301450011	H312000	Chronic pulmonary disease	1
301451010	chronic wheezy bronchitis	H3120-1	195949008	301451010	H312011	Chronic pulmonary disease	1
285100019	emphysematous bronchitis	H3121	185086009	285100019	H312100	Chronic pulmonary disease	1
301453013	acute exacerbation of chronic obstructive airways disease	H3122	195951007	301453013	H312200	Chronic pulmonary disease	1
492443010	bronchiolitis obliterans	H3123	40100001	492443010	H312300	Chronic pulmonary disease	1
301455018	obstructive chronic bronchitis nos	H312z	185086009	285100019	H312z00	Chronic pulmonary disease	1
301456017	mixed simple and mucopurulent chronic bronchitis	H313	195953005	301456017	H313.00	Chronic pulmonary disease	1
301457014	other chronic bronchitis	H31y	63480004	105519017	H31y.00	Chronic pulmonary disease	1
87480013	chronic tracheobronchitis	H31y1	52571006	87480013	H31y100	Chronic pulmonary disease	1
301458016	other chronic bronchitis nos	H31yz	63480004	105519017	H31yz00	Chronic pulmonary disease	1
301459012	chronic bronchitis nos	H31z	63480004	105519017	H31z.00	Chronic pulmonary disease	1
640491000006111	emphysema	H32	87433001	144964015	H32..00	Chronic pulmonary disease	1
301460019	chronic bullous emphysema	H320	195957006	301460019	H320.00	Chronic pulmonary disease	1
301463017	segmental bullous emphysema	H3200	195958001	301463017	H320000	Chronic pulmonary disease	1
301464011	zonal bullous emphysema	H3201	195959009	301464011	H320100	Chronic pulmonary disease	1
27096010	giant bullous emphysema	H3202	16003001	27096010	H320200	Chronic pulmonary disease	1
396108018	bullous emphysema with collapse	H3203	266355005	396108018	H320300	Chronic pulmonary disease	1
109301000006114	tension pneumatocoele	H3203-1	275503004	411494013	H320311	Chronic pulmonary disease	1
301468014	chronic bullous emphysema nos	H320z	195957006	301460019	H320z00	Chronic pulmonary disease	1
9337016	panlobular emphysema	H321	4981000	9337016	H321.00	Chronic pulmonary disease	1
113497011	centrilobular emphysema	H322	68328006	113497011	H322.00	Chronic pulmonary disease	1
301469018	other emphysema	H32y	87433001	144964015	H32y.00	Chronic pulmonary disease	1
301470017	acute vesicular emphysema	H32y0	195963002	301470017	H32y000	Chronic pulmonary disease	1
396109014	atrophic (senile) emphysema	H32y1	266356006	396109014	H32y100	Chronic pulmonary disease	1
457581000006111	acute interstitial emphysema	H32y1-1	77690003	503646013	H32y111	Chronic pulmonary disease	1
1230190015	macleod's unilateral emphysema	H32y2	45145000	1230190015	H32y200	Chronic pulmonary disease	1
396110016	other emphysema nos	H32yz	87433001	144964015	H32yz00	Chronic pulmonary disease	1
301477019	emphysema nos	H32z	87433001	144964015	H32z.00	Chronic pulmonary disease	1
301485011	asthma	H33	195967001	301485011	H33..00	Chronic pulmonary disease	1
301480018	bronchial asthma	H33-1	195967001	301480018	H33..11	Chronic pulmonary disease	1
660351000006118	extrinsic (atopic) asthma	H330	389145006	1493645010	H330.00	Chronic pulmonary disease	1
1483199016	allergic asthma	H330-1	389145006	1483199016	H330.11	Chronic pulmonary disease	1
350147016	childhood asthma	H330-2	233678006	350147016	H330.12	Chronic pulmonary disease	1
817361000006114	hay fever with asthma	H330-3	233683003	350153016	H330.13	Chronic pulmonary disease	1
350154010	pollen asthma	H330-4	233683003	350154010	H330.14	Chronic pulmonary disease	1
104872017	extrinsic asthma without status asthmaticus	H3300	63088003	104872017	H330000	Chronic pulmonary disease	1
350153016	hay fever with asthma	H3300-1	233683003	350153016	H330011	Chronic pulmonary disease	1
151338014	extrinsic asthma with status asthmaticus	H3301	1086701000000102	2722231000000112	H330100	Chronic pulmonary disease	1
350151019	extrinsic asthma with asthma attack	H3301-1	708093000	3083642013	H330111	Chronic pulmonary disease	1
301499010	extrinsic asthma nos	H330z	424643009	2648327010	H330z00	Chronic pulmonary disease	1
396114013	intrinsic asthma	H331	266361008	396114013	H331.00	Chronic pulmonary disease	1
350148014	late onset asthma	H331-1	233679003	350148014	H331.11	Chronic pulmonary disease	1
21390015	intrinsic asthma without status asthmaticus	H3310	12428000	21390015	H331000	Chronic pulmonary disease	1
98546013	intrinsic asthma with status asthmaticus	H3311	1086711000000100	2722261000000119	H331100	Chronic pulmonary disease	1
350156012	intrinsic asthma with asthma attack	H3311-1	708094006	3032866010	H331111	Chronic pulmonary disease	1
301508013	intrinsic asthma nos	H331z	266361008	396114013	H331z00	Chronic pulmonary disease	1
301509017	mixed asthma	H332	195977004	301509017	H332.00	Chronic pulmonary disease	1
419211018	acute exacerbation of asthma	H333	708038006	3032747019	H333.00	Chronic pulmonary disease	1
338238011	brittle asthma	H334	225057002	338238011	H334.00	Chronic pulmonary disease	1
2240591000000119	chronic asthma with fixed airflow obstruction	H335	866881000000101	2240591000000119	H335.00	Chronic pulmonary disease	1
301511014	asthma unspecified	H33z	195967001	301485011	H33z.00	Chronic pulmonary disease	1
2535857010	hyperreactive airways disease	H33z-1	195967001	2475605013	H33z.11	Chronic pulmonary disease	1
396118011	status asthmaticus nos	H33z0	734904007	3511368015	H33z000	Chronic pulmonary disease	1
145961000006117	severe asthma attack	H33z0-1	708090002	3033029011	H33z011	Chronic pulmonary disease	1
396119015	asthma attack	H33z1	708038006	3032734012	H33z100	Chronic pulmonary disease	1
409865018	asthma attack nos	H33z1-1	708038006	3032734012	H33z111	Chronic pulmonary disease	1
350149018	late-onset asthma	H33z2	233679003	350148014	H33z200	Chronic pulmonary disease	1
396120014	asthma nos	H33zz	195967001	301485011	H33zz00	Chronic pulmonary disease	1
655611000006111	exercise induced asthma	H33zz-1	31387002	52467014	H33zz11	Chronic pulmonary disease	1
350152014	allergic asthma nec	H33zz-2	389145006	1483199016	H33zz12	Chronic pulmonary disease	1
477291000006114	allergic bronchitis nec	H33zz-3	405720007	2157501011	H33zz13	Chronic pulmonary disease	1
21163015	bronchiectasis	H34	12295008	21163015	H34..00	Chronic pulmonary disease	1
301524014	recurrent bronchiectasis	H340	195984007	301524014	H340.00	Chronic pulmonary disease	1
301525010	post-infective bronchiectasis	H341	195985008	301525010	H341.00	Chronic pulmonary disease	1
301526011	bronchiectasis nos	H34z	12295008	21163015	H34z.00	Chronic pulmonary disease	1
178500017	extrinsic allergic alveolitis	H35	37471005	178500017	H35..00	Chronic pulmonary disease	1
189221016	hypersensitivity pneumonitis	H35-1	37471005	189221016	H35..11	Chronic pulmonary disease	1
31510012	farmers' lung	H350	18690003	31510012	H350.00	Chronic pulmonary disease	1
111723011	bagassosis	H351	67242002	111723011	H351.00	Chronic pulmonary disease	1
1233152013	bird-fancier's lung	H352	69339004	1233152013	H352.00	Chronic pulmonary disease	1
20833017	budgerigar-fanciers' lung	H3520	12088005	20833017	H352000	Chronic pulmonary disease	1
141566014	pigeon-fanciers' lung	H3521	85407005	141566014	H352100	Chronic pulmonary disease	1
301527019	bird-fancier's lung nos	H352z	69339004	115185018	H352z00	Chronic pulmonary disease	1
124281000006119	suberosis ( cork-handlers' lung )	H353	13394002	22894015	H353.00	Chronic pulmonary disease	1
1224939016	malt workers' lung	H354	25897000	1224939016	H354.00	Chronic pulmonary disease	1
87088014	mushroom workers' lung	H355	52333004	87088014	H355.00	Chronic pulmonary disease	1
1235159019	maple bark strippers' lung	H356	86638007	1235159019	H356.00	Chronic pulmonary disease	1
291961000006112	'ventilation' pneumonitis	H357	48347002	80553019	H357.00	Chronic pulmonary disease	1
301528012	other allergic alveolitis	H35y	37471005	178500017	H35y.00	Chronic pulmonary disease	1
2156690018	cheese-washers' lung	H35y0	404807005	2156690018	H35y000	Chronic pulmonary disease	1
28128015	coffee-workers' lung	H35y1	16623004	28128015	H35y100	Chronic pulmonary disease	1
121968010	fish-meal workers' lung	H35y2	73448002	121968010	H35y200	Chronic pulmonary disease	1
113506011	furriers' lung	H35y3	68333005	113506011	H35y300	Chronic pulmonary disease	1
301529016	pituitary snuff-takers' disease	H35y5	195989002	301529016	H35y500	Chronic pulmonary disease	1
149741000006116	sequoiosis (red-cedar asthma)	H35y6	23315001	39131015	H35y600	Chronic pulmonary disease	1
94731013	wood asthma	H35y7	56968009	497732010	H35y700	Chronic pulmonary disease	1
301530014	air-conditioner and humidifier lung	H35y8	195990006	301530014	H35y800	Chronic pulmonary disease	1
301531013	other allergic alveolitis nos	H35yz	37471005	178500017	H35yz00	Chronic pulmonary disease	1
477131000006116	allergic alveolitis and pneumonitis nos	H35z	37471005	178500017	H35z.00	Chronic pulmonary disease	1
301533011	allergic extrinsic alveolitis nos	H35z0	37471005	178500017	H35z000	Chronic pulmonary disease	1
301534017	hypersensitivity pneumonitis nos	H35z1	37471005	189221016	H35z100	Chronic pulmonary disease	1
301532018	allergic alveolitis and pneumonitis nos	H35zz	37471005	178500017	H35zz00	Chronic pulmonary disease	1
457168017	mild chronic obstructive pulmonary disease	H36	313296004	457168017	H36..00	Chronic pulmonary disease	1
457169013	moderate chronic obstructive pulmonary disease	H37	313297008	457169013	H37..00	Chronic pulmonary disease	1
457171013	severe chronic obstructive pulmonary disease	H38	313299006	457171013	H38..00	Chronic pulmonary disease	1
516801000000112	very severe chronic obstructive pulmonary disease	H39	293991000000106	516801000000112	H39..00	Chronic pulmonary disease	1
216596014	end stage chronic obstructive airways disease	H3A	135836000	216596014	H3A..00	Chronic pulmonary disease	1
301539010	other specified chronic obstructive airways disease	H3y	13645005	475428012	H3y..00	Chronic pulmonary disease	1
1222334016	other specified chronic obstructive pulmonary disease	H3y-1	13645005	475431013	H3y..11	Chronic pulmonary disease	1
555461000006119	chronic obstruct pulmonary dis with acute lower resp infectn	H3y0	196001008	301542016	H3y0.00	Chronic pulmonary disease	1
553211000006119	"chron obstruct pulmonary dis wth acute exacerbation, unspec"	H3y1	195951007	301453013	H3y1.00	Chronic pulmonary disease	1
301545019	chronic obstructive airways disease nos	H3z	13645005	475428012	H3z..00	Chronic pulmonary disease	1
1222335015	chronic obstructive pulmonary disease nos	H3z-1	13645005	475431013	H3z..11	Chronic pulmonary disease	1
396121013	lung disease due to external agents	H4	266366003	396121013	H4...00	Chronic pulmonary disease	1
219651000006116	pneumoconioses	H4-1	40122008	66836019	H4...11	Chronic pulmonary disease	1
142869013	occupational lung disease	H4-2	40122008	66836019	H4...12	Chronic pulmonary disease	1
49227017	coal workers' pneumoconiosis	H40	29422001	49227017	H40..00	Chronic pulmonary disease	1
37941013	asbestosis	H41	22607003	37941013	H41..00	Chronic pulmonary disease	1
350121013	pleural plaque disease due to asbestosis	H410	233659006	350121013	H410.00	Chronic pulmonary disease	1
350120014	asbestos-induced pleural plaque	H410-1	233659006	350120014	H410.11	Chronic pulmonary disease	1
301552017	asbestosis nos	H41z	22607003	37941013	H41z.00	Chronic pulmonary disease	1
141591000006118	silica and silicate pneumoconiosis	H42	805002	2411019	H42..00	Chronic pulmonary disease	1
121482015	talc pneumoconiosis	H420	73144008	121482015	H420.00	Chronic pulmonary disease	1
79212010	simple silicosis	H421	47515009	79212010	H421.00	Chronic pulmonary disease	1
83019014	complicated silicosis	H422	49840000	83019014	H422.00	Chronic pulmonary disease	1
301555015	massive silicotic fibrosis	H423	40640008	67787015	H423.00	Chronic pulmonary disease	1
301556019	silica pneumoconiosis nos	H42z	805002	2408015	H42z.00	Chronic pulmonary disease	1
301557011	pneumoconiosis due to other inorganic dust	H43	17996008	30386017	H43..00	Chronic pulmonary disease	1
150191018	aluminosis of lung	H430	90623003	150191018	H430.00	Chronic pulmonary disease	1
24973018	bauxite fibrosis of lung	H431	14700006	24975013	H431.00	Chronic pulmonary disease	1
14610012	berylliosis	H432	8247009	14610012	H432.00	Chronic pulmonary disease	1
29395011	graphite fibrosis of lung	H433	17385007	29397015	H433.00	Chronic pulmonary disease	1
499259012	siderosis	H434	62371005	499259012	H434.00	Chronic pulmonary disease	1
85415012	stannosis	H435	51277007	85415012	H435.00	Chronic pulmonary disease	1
