medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
969921000006117	misuse of barbiturates unspecified	NA	NA	NA	NA	Drug abuse	1
969931000006119	misuse of amylobarbitone	NA	NA	NA	NA	Drug abuse	1
969941000006112	misuse of pentabarbitone	NA	NA	NA	NA	Drug abuse	1
969951000006114	misuse of quinalbarbitone	NA	NA	NA	NA	Drug abuse	1
969961000006111	misuse of phenobarbitone	NA	NA	NA	NA	Drug abuse	1
969971000006116	misuse of ketamine	NA	NA	NA	NA	Drug abuse	1
969981000006118	misuse of amphetamines unspecified	NA	NA	NA	NA	Drug abuse	1
969991000006115	substance misuse of other drugs	NA	NA	NA	NA	Drug abuse	1
970001000006111	misuse of sedatives unspecified	NA	NA	NA	NA	Drug abuse	1
970011000006114	misuse of anti-histamines unspecified	NA	NA	NA	NA	Drug abuse	1
970021000006118	misuse of hydroxyzine	NA	NA	NA	NA	Drug abuse	1
970031000006115	misuse of cyclizine	NA	NA	NA	NA	Drug abuse	1
970041000006113	misuse of promethazine	NA	NA	NA	NA	Drug abuse	1
970051000006110	misuse of non-barb/benzo sedatives unsp	NA	NA	NA	NA	Drug abuse	1
970061000006112	misuse of methaqualone	NA	NA	NA	NA	Drug abuse	1
970071000006117	misuse of chlormethiazole	NA	NA	NA	NA	Drug abuse	1
970081000006119	misuse of meprobamate	NA	NA	NA	NA	Drug abuse	1
970091000006116	misuse of zopliclone	NA	NA	NA	NA	Drug abuse	1
970101000006110	misuse of butobarbitone	NA	NA	NA	NA	Drug abuse	1
970111000006113	misuse of zolpidem tartrate	NA	NA	NA	NA	Drug abuse	1
970121000006117	misuse of heptabarbitone	NA	NA	NA	NA	Drug abuse	1
970131000006119	misuse of propranolol	NA	NA	NA	NA	Drug abuse	1
970141000006112	misuse of chloral derivatives	NA	NA	NA	NA	Drug abuse	1
970151000006114	misuse of glutethimide	NA	NA	NA	NA	Drug abuse	1
970161000006111	misuse of cyclobarbitone	NA	NA	NA	NA	Drug abuse	1
970171000006116	misuse of mephenesin	NA	NA	NA	NA	Drug abuse	1
970181000006118	misuse of hexobarbitone	NA	NA	NA	NA	Drug abuse	1
970191000006115	misuse of methylpentylynol	NA	NA	NA	NA	Drug abuse	1
970201000006117	misuse of barbitone unbranded	NA	NA	NA	NA	Drug abuse	1
970211000006119	misuse of methylprylone	NA	NA	NA	NA	Drug abuse	1
970221000006110	misuse of methylphenobarbitone	NA	NA	NA	NA	Drug abuse	1
970231000006113	misuse of oxyprenolol hydrochloride	NA	NA	NA	NA	Drug abuse	1
970241000006115	misuse of other sedatives	NA	NA	NA	NA	Drug abuse	1
970251000006118	substance misuse of major tranquillisers	NA	NA	NA	NA	Drug abuse	1
970261000006116	misuse of major tranquillisers unspecified	NA	NA	NA	NA	Drug abuse	1
970271000006111	misuse of chlorpromazine (largactyl)	NA	NA	NA	NA	Drug abuse	1
970281000006114	substance misuse of anti-depressants	NA	NA	NA	NA	Drug abuse	1
970291000006112	misuse of anti-depressants unspecified	NA	NA	NA	NA	Drug abuse	1
970301000006113	misuse of fluoxetine	NA	NA	NA	NA	Drug abuse	1
970311000006111	misuse of amitriptyline	NA	NA	NA	NA	Drug abuse	1
970321000006115	misuse of antabuse	NA	NA	NA	NA	Drug abuse	1
970331000006117	misuse of dothepin hydrochloride	NA	NA	NA	NA	Drug abuse	1
970341000006110	misuse of clonidine	NA	NA	NA	NA	Drug abuse	1
970351000006112	misuse of lofepramine	NA	NA	NA	NA	Drug abuse	1
970361000006114	misuse of paroxetine	NA	NA	NA	NA	Drug abuse	1
970371000006119	misuse of lofexidine	NA	NA	NA	NA	Drug abuse	1
970381000006116	misuse of steroids unspecified	NA	NA	NA	NA	Drug abuse	1
970391000006118	substance misuse of alcohol	NA	NA	NA	NA	Alcohol abuse	1
970401000006116	misuse of mixture of alcohol	NA	NA	NA	NA	Alcohol abuse	1
970411000006118	misuse of alcohol unspecified	NA	NA	NA	NA	Alcohol abuse	1
970421000006114	misuse of nandrolone	NA	NA	NA	NA	Drug abuse	1
970431000006112	misuse of beer or cider	NA	NA	NA	NA	Drug abuse	1
970441000006119	misuse of stanozolol	NA	NA	NA	NA	Drug abuse	1
970451000006117	misuse of testosterone & esters	NA	NA	NA	NA	Drug abuse	1
970461000006115	misuse of wines and fortified wines	NA	NA	NA	NA	Drug abuse	1
970471000006110	misuse of tetrecosactrin	NA	NA	NA	NA	Drug abuse	1
970481000006113	misuse of antipsychotic unspecified	NA	NA	NA	NA	Drug abuse	1
970491000006111	misuse of spirits	NA	NA	NA	NA	Drug abuse	1
970501000006115	misuse of depixol	NA	NA	NA	NA	Drug abuse	1
970511000006117	misuse of thioridazine	NA	NA	NA	NA	Drug abuse	1
970521000006113	misuse of trifluoperazine	NA	NA	NA	NA	Drug abuse	1
970531000006111	substance misuse of poly drug	NA	NA	NA	NA	Drug abuse	1
970541000006118	misuse of poly drug - no details	NA	NA	NA	NA	Drug abuse	1
970551000006116	misuse of stimulants unspec	NA	NA	NA	NA	Drug abuse	1
970561000006119	misuse of drinamyl	NA	NA	NA	NA	Drug abuse	1
970571000006114	misuse of appetite suppressant	NA	NA	NA	NA	Drug abuse	1
970581000006112	misuse of diethylproprion	NA	NA	NA	NA	Drug abuse	1
970591000006110	misuse of phenmetrazine	NA	NA	NA	NA	Drug abuse	1
970601000006119	misuse of fenfluoramine	NA	NA	NA	NA	Drug abuse	1
970611000006116	misuse of mazindol	NA	NA	NA	NA	Drug abuse	1
970621000006112	misuse of phenteramine	NA	NA	NA	NA	Drug abuse	1
970631000006110	misuse of other stimulants	NA	NA	NA	NA	Drug abuse	1
970641000006117	misuse of methylphenidate	NA	NA	NA	NA	Drug abuse	1
970651000006115	misuse of pemoline	NA	NA	NA	NA	Drug abuse	1
970661000006118	misuse of prolintane	NA	NA	NA	NA	Drug abuse	1
970671000006113	misuse of fencamfamin	NA	NA	NA	NA	Drug abuse	1
970681000006111	misuse of caffeine	NA	NA	NA	NA	Drug abuse	1
970691000006114	misuse of khat	NA	NA	NA	NA	Drug abuse	1
970701000006114	misuse of other psychoactive drugs unsp	NA	NA	NA	NA	Drug abuse	1
970711000006112	misuse of procylidine hydrochloride	NA	NA	NA	NA	Drug abuse	1
970721000006116	misuse of ghb/gbh	NA	NA	NA	NA	Drug abuse	1
970731000006118	misuse of minor analgesics	NA	NA	NA	NA	Drug abuse	1
970741000006111	misuse of anti-diarrhoea/anti-emetic	NA	NA	NA	NA	Drug abuse	1
970751000006113	misuse of naltrexone	NA	NA	NA	NA	Drug abuse	1
971061000006115	ndtms - route of administration of primary substance	NA	NA	NA	NA	Drug abuse	1
974591000006115	substance use nos	NA	NA	NA	NA	Drug abuse	1
981831000006113	uses 'street'-recreational drugs	NA	NA	NA	NA	Drug abuse	1
982381000006114	purpura	NA	NA	NA	NA	Coagulopathy	1
982801000006112	recurrence of cancer confirmed	NA	NA	NA	NA	Metastatic cancer	1
982941000006116	substance use affects physical activity	NA	NA	NA	NA	Drug abuse	1
983101000006113	misuse of nicotine	NA	NA	NA	NA	Drug abuse	1
983191000006118	ndtms - route of administration of additional substance	NA	NA	NA	NA	Drug abuse	1
983261000006119	multiple sclerosis - personal health plan	NA	NA	NA	NA	Other neurological disorders	1
983291000006110	multiple sclerosis - primary progressive	NA	NA	NA	NA	Other neurological disorders	1
983301000006111	multiple sclerosis - secondary progressive	NA	NA	NA	NA	Other neurological disorders	1
983311000006114	multiple sclerosis - relapsing remitting	NA	NA	NA	NA	Other neurological disorders	1
987441000006113	six month diabetic review	NA	NA	NA	NA	Diabetes (uncomplicated)	1
987521000006119	drugs used within the past month - heroin	NA	NA	NA	NA	Drug abuse	1
987541000006114	drugs used within the past month - benzodiazepines	NA	NA	NA	NA	Drug abuse	1
987551000006111	drugs used within the past month - amphetamine	NA	NA	NA	NA	Drug abuse	1
987561000006113	drugs used within the past month - cocaine	NA	NA	NA	NA	Drug abuse	1
994011000006111	h/o: hepatitis b	NA	NA	NA	NA	Liver disease	1
994021000006115	hepatitis c positive	NA	NA	NA	NA	Liver disease	1
994391000006115	chronic kidney disease stage	NA	NA	NA	NA	Renal disease	1
994431000006114	chronic kidney disease stage 4	NA	NA	NA	NA	Renal disease	1
994461000006117	ndtms - age of first use of primary problem substance	NA	NA	NA	NA	Drug abuse	1
994471000006112	ndtms - drug treatment health care assessment	NA	NA	NA	NA	Drug abuse	1
1960001000006118	[m]metaplastic melanoma	NA	NA	NA	NA	Solid tumour or leukaemia	1
1761401000006113	[shhapt] attendance for hiv related care	NA	NA	NA	NA	HIV/AIDS	1
1761311000006118	[shhapt] hiv positive	NA	NA	NA	NA	HIV/AIDS	1
1761261000006113	[shhapt] viral hepatitis a - acute infection	NA	NA	NA	NA	Liver disease	1
1761241000006114	[shhapt] viral hepatitis b (hbsag positive) - first diagnosis	NA	NA	NA	NA	Liver disease	1
1761251000006111	[shhapt] viral hepatitis c - first diagnosis	NA	NA	NA	NA	Liver disease	1
1882421000006113	1 copd exacerbation in past year	NA	NA	NA	NA	Chronic pulmonary disease	1
2010181000006119	12 lead ecg abnormal	NA	NA	NA	NA	Cardiac arrythmia	1
1882441000006118	2 copd exacerbations in past year	NA	NA	NA	NA	Chronic pulmonary disease	1
1882431000006111	3+ copd exacerbations in past year	NA	NA	NA	NA	Chronic pulmonary disease	1
1977071000006116	abuse of antidepressants	NA	NA	NA	NA	Drug abuse	1
1976811000006117	"abuse of non-dependence-producing substances, other substances"	NA	NA	NA	NA	Drug abuse	1
1976821000006113	"abuse of non-dependence-producing substances, unspecified"	NA	NA	NA	NA	Drug abuse	1
1916511000006114	access to online patient asthma education given	NA	NA	NA	NA	Chronic pulmonary disease	1
1916531000006115	access to online patient copd education given	NA	NA	NA	NA	Chronic pulmonary disease	1
2608331000000117	acquired hydrocephalus of newborn	NA	NA	NA	NA	Other neurological disorders	1
1805591000006118	acute flaccid paralysis	NA	NA	NA	NA	Paralysis	1
2010031000006116	acute infective exacerbation of asthma	NA	NA	NA	NA	Chronic pulmonary disease	1
2010061000006113	acute non-infective exacerbation of chronic obstructive pulmonary disease	NA	NA	NA	NA	Chronic pulmonary disease	1
1620921000006116	addiction services	NA	NA	NA	NA	Drug abuse	1
1773151000006112	adenocarcinoma of lung	NA	NA	NA	NA	Solid tumour or leukaemia	1
1011811000006112	adverse reaction to anti-arrhythmic drugs	NA	NA	NA	NA	Cardiac arrythmia	1
1013171000006112	adverse reaction to antiepileptics	NA	NA	NA	NA	Other neurological disorders	1
1010531000006111	adverse reaction to drugs used in rheumatic diseases and gout	NA	NA	NA	NA	Rheumatoid arthritis and collagen diseases	1
1010581000006112	adverse reaction to drugs which may affect the rheumatic disease process	NA	NA	NA	NA	Rheumatoid arthritis and collagen diseases	1
1011871000006115	adverse reaction to vasodilator antihypertensive drugs	NA	NA	NA	NA	Hypertension (uncomplicated)	1
1990891000006119	af screen using handheld ecg monitor with af detector abnormal	NA	NA	NA	NA	Cardiac arrythmia	1
1834241000006116	age at diagnosis of cystic fibrosis - months	NA	NA	NA	NA	Chronic pulmonary disease	1
1834251000006119	age at diagnosis of cystic fibrosis - years	NA	NA	NA	NA	Chronic pulmonary disease	1
1808491000006113	alcohol-related legal or disciplinary problem	NA	NA	NA	NA	Alcohol abuse	1
1779661000006118	alcohol detoxification declined	NA	NA	NA	NA	Alcohol abuse	1
1986041000006116	amyotrophic lateral sclerosis functional rating scale - rvsd	NA	NA	NA	NA	Other neurological disorders	1
1708981000006119	annual cystic fibrosis blood test	NA	NA	NA	NA	Chronic pulmonary disease	1
1808611000006118	arep - alcohol rehabilitation education program	NA	NA	NA	NA	Alcohol abuse	1
1709161000006116	arthropathy in cystic fibrosis	NA	NA	NA	NA	Chronic pulmonary disease	1
1726601000006114	asbestos-induced pleural plaque	NA	NA	NA	NA	Chronic pulmonary disease	1
1709191000006112	aspergillus bronchitis	NA	NA	NA	NA	Chronic pulmonary disease	1
1807911000006113	asthma causes daytime asthma symptoms daily	NA	NA	NA	NA	Chronic pulmonary disease	1
1807891000006111	asthma causes daytime asthma symptoms less than weekly	NA	NA	NA	NA	Chronic pulmonary disease	1
1807941000006112	asthma causes night time asthma symptoms weekly or more often	NA	NA	NA	NA	Chronic pulmonary disease	1
1807931000006119	"asthma causes night time symp more than 2 times a month,not wkly"	NA	NA	NA	NA	Chronic pulmonary disease	1
1807921000006117	asthma causes night time symptoms less than 2 times per month	NA	NA	NA	NA	Chronic pulmonary disease	1
1877351000006118	asthma clinical management plan no longer in place	NA	NA	NA	NA	Chronic pulmonary disease	1
1855521000006111	asthma monitoring in primary care	NA	NA	NA	NA	Chronic pulmonary disease	1
1855531000006114	asthma monitoring in secondary care	NA	NA	NA	NA	Chronic pulmonary disease	1
2131281000000114	asthma trigger - perfume	NA	NA	NA	NA	Chronic pulmonary disease	1
1708941000006113	at risk of chronic kidney disease	NA	NA	NA	NA	Renal disease	1
1824151000006112	atrial fibrillation clinical pathway protocol not followed	NA	NA	NA	NA	Cardiac arrythmia	1
1823951000006111	atrial fibrillation confirmed	NA	NA	NA	NA	Cardiac arrythmia	1
1856431000006118	atrial fibrillation follow-up	NA	NA	NA	NA	Cardiac arrythmia	1
1855501000006118	atrial fibrillation monitoring in primary care	NA	NA	NA	NA	Cardiac arrythmia	1
1855511000006115	atrial fibrillation monitoring in secondary care	NA	NA	NA	NA	Cardiac arrythmia	1
2608251000000116	atypical atrial flutter	NA	NA	NA	NA	Cardiac arrythmia	1
1899471000006118	audit score-freq of guilt or remorse after drinking in last year	NA	NA	NA	NA	Alcohol abuse	1
1899441000006114	audit score-freq unable to stop drinking when started in last yr	NA	NA	NA	NA	Alcohol abuse	1
1899461000006113	audit score - freq needs morning alcoholic drink in last year	NA	NA	NA	NA	Alcohol abuse	1
1899491000006117	audit score - injury to self/other as a result of drinking	NA	NA	NA	NA	Alcohol abuse	1
1899501000006113	audit score - others concerned about drinking/suggest cut down	NA	NA	NA	NA	Alcohol abuse	1
1842171000006113	breast cancer follow up - enhanced services administration	NA	NA	NA	NA	Solid tumour or leukaemia	1
1877481000006117	cancer care plan given no longer in place	NA	NA	NA	NA	Solid tumour or leukaemia	1
1842161000006118	cancer follow up - enhanced services administration	NA	NA	NA	NA	Solid tumour or leukaemia	1
1772971000006112	carcinoid tumour of lung	NA	NA	NA	NA	Solid tumour or leukaemia	1
1994381000006118	cardiac pacing	NA	NA	NA	NA	Cardiac arrythmia	1
2006271000006112	cardiac resynchronisation therapy defibrillator device in situ	NA	NA	NA	NA	Cardiac arrythmia	1
1873301000006114	care contact service: diabetes	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1576321000006113	cause of death- congestive cardiac failure	NA	NA	NA	NA	Congestive heart failure	1
1576201000006111	cause of death- malignant neoplasms	NA	NA	NA	NA	Solid tumour or leukaemia	1
1729331000006116	cerebral venous thrombosis	NA	NA	NA	NA	Other neurological disorders	1
1773371000006117	cerebrovascular accident care plan	NA	NA	NA	NA	Other neurological disorders	1
1857051000006118	cerebrovascular disease management	NA	NA	NA	NA	Other neurological disorders	1
1855571000006112	cerebrovascular disease monitoring default	NA	NA	NA	NA	Other neurological disorders	1
1825111000006112	chronic kidney disease diagnosis discussed with patient	NA	NA	NA	NA	Renal disease	1
2002981000006115	chronic kidney disease six monthly review	NA	NA	NA	NA	Renal disease	1
1823851000006119	chronic obstructive pulmonary disease confirmed	NA	NA	NA	NA	Chronic pulmonary disease	1
1856591000006115	chronic obstructive pulmonary disease follow-up assessment	NA	NA	NA	NA	Chronic pulmonary disease	1
1856581000006118	chronic obstructive pulmonary disease monitoring default	NA	NA	NA	NA	Chronic pulmonary disease	1
1856491000006119	chronic obstructive pulmonary disease monitoring in primary care	NA	NA	NA	NA	Chronic pulmonary disease	1
1856571000006116	chronic obstructive pulmonary disease severity	NA	NA	NA	NA	Chronic pulmonary disease	1
1724351000006112	clinical copd questionnaire	NA	NA	NA	NA	Chronic pulmonary disease	1
2014871000006119	contraceptive advice for patients on valproate for epilepsy	NA	NA	NA	NA	Other neurological disorders	1
1970571000006114	copd assessment test score - activity limitation at home	NA	NA	NA	NA	Chronic pulmonary disease	1
1970561000006119	copd assessment test score - breathless walking up hill/stairs	NA	NA	NA	NA	Chronic pulmonary disease	1
1970551000006116	copd assessment test score - chest tightness	NA	NA	NA	NA	Chronic pulmonary disease	1
1970581000006112	copd assessment test score - confidence leaving home	NA	NA	NA	NA	Chronic pulmonary disease	1
1970531000006111	copd assessment test score - cough	NA	NA	NA	NA	Chronic pulmonary disease	1
1970601000006119	copd assessment test score - energy	NA	NA	NA	NA	Chronic pulmonary disease	1
1970541000006118	copd assessment test score - phlegm (mucus)	NA	NA	NA	NA	Chronic pulmonary disease	1
11932331000006115	copd gold group a	NA	NA	NA	NA	Chronic pulmonary disease	1
11932341000006113	copd gold group b	NA	NA	NA	NA	Chronic pulmonary disease	1
11932351000006110	copd gold group c	NA	NA	NA	NA	Chronic pulmonary disease	1
11932361000006112	copd gold group d	NA	NA	NA	NA	Chronic pulmonary disease	1
1859261000006117	date of asthma diagnosis	NA	NA	NA	NA	Chronic pulmonary disease	1
1682711000006119	declined referral to desmond diabet. structured educat programme	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1994311000006113	declined referral to specialist substance misuse service	NA	NA	NA	NA	Drug abuse	1
1823871000006112	dementia confirmed	NA	NA	NA	NA	Other neurological disorders	1
1972341000006111	"dementia in alzheimer's dis, atypical or mixed type, other mixed symptoms"	NA	NA	NA	NA	Other neurological disorders	1
1950791000006116	dementia link worker - mental health cpn	NA	NA	NA	NA	Other neurological disorders	1
1856601000006111	dementia monitoring in primary care	NA	NA	NA	NA	Other neurological disorders	1
1856611000006114	dementia monitoring in secondary care	NA	NA	NA	NA	Other neurological disorders	1
1949631000006115	dementia stage at diagnosis - early (mild)	NA	NA	NA	NA	Other neurological disorders	1
1949641000006113	dementia stage at diagnosis - mid (moderate)	NA	NA	NA	NA	Other neurological disorders	1
1918361000006116	diabetes care planning test results sent to patient	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1823921000006119	diabetes mellitus confirmed	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1856641000006113	diabetes monitoring in primary care	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1856661000006112	diabetes treatment type	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1876341000006117	diabetic 3 month review	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1842001000006118	diabetic annual review by practice nurse	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1696331000006114	diabetic dermopathy	NA	NA	NA	NA	Diabetes with end-organ damage	1
1960621000006117	diabetic foot examination - no action required	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1841461000006118	diabetic foot screening invitation letter	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1780981000006115	diabetic on non-insulin injectable	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1804191000006114	diabetic retinopathy screen done by optician	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1839671000006113	diabetic short review	NA	NA	NA	NA	Diabetes (uncomplicated)	1
1682801000006113	diabetic sick day rules advice	NA	NA	NA	NA	Diabetes (uncomplicated)	1
